tag_id,created_at,updated_at,ttype,content,entity_id
1907,2025-12-04 17:56:55.237473,2025-12-04 17:56:55.287094,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1464
2959,2025-12-04 18:37:26.333104,2025-12-04 18:37:26.333105,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2520
4703,2025-12-04 19:41:09.823787,2025-12-04 19:41:09.823788,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",3799
2961,2025-12-04 18:37:26.362359,2025-12-04 18:37:26.362359,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2347
1903,2025-12-04 17:56:55.15174,2025-12-04 19:21:31.444599,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1462
1911,2025-12-04 17:56:55.358061,2025-12-04 17:56:55.358061,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1467
1908,2025-12-04 17:56:55.307723,2025-12-04 19:27:16.770977,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1468
1912,2025-12-04 17:56:55.512755,2025-12-04 19:30:07.077786,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1444
1913,2025-12-04 17:56:56.287982,2025-12-04 17:56:56.287983,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1420
1914,2025-12-04 17:56:56.303215,2025-12-04 17:56:56.303215,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1508
1915,2025-12-04 17:56:56.447471,2025-12-04 17:56:56.447471,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1497
1916,2025-12-04 17:56:56.473209,2025-12-04 17:56:56.473209,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1550
1917,2025-12-04 17:56:56.512079,2025-12-04 17:56:56.512079,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1461
1918,2025-12-04 17:56:56.957642,2025-12-04 17:56:56.957643,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1538
1919,2025-12-04 17:56:57.412852,2025-12-04 17:56:57.412852,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1551
1920,2025-12-04 17:56:58.067226,2025-12-04 17:56:58.067227,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",419
1921,2025-12-04 17:56:58.485058,2025-12-04 17:56:58.485058,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1554
1922,2025-12-04 17:56:58.499929,2025-12-04 17:56:58.499929,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1468
1923,2025-12-04 17:56:58.565455,2025-12-04 17:56:58.565455,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1504
1924,2025-12-04 17:56:59.41512,2025-12-04 17:56:59.41512,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1555
1925,2025-12-04 17:56:59.916247,2025-12-04 17:56:59.916247,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1512
1926,2025-12-04 17:56:59.973937,2025-12-04 17:56:59.973937,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1531
1927,2025-12-04 17:57:00.481554,2025-12-04 17:57:00.481554,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-TXT""}",763
1928,2025-12-04 17:57:00.487034,2025-12-04 17:57:00.487034,DNSRecordProperty,"{""data"": ""v=spf1 include:bfi0.com include:bigfootinteractive.com -all"", ""header"": {""ttl"": 3600, ""class"": 1, ""rr_type"": 16}, ""property_name"": ""dns_record""}",763
1929,2025-12-04 17:57:00.487022,2025-12-04 17:57:00.487022,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1556
1930,2025-12-04 17:57:00.491495,2025-12-04 17:57:00.491495,DNSRecordProperty,"{""data"": ""spf2.0/pra include:bfi0.com include:bigfootinteractive.com -all"", ""header"": {""ttl"": 3600, ""class"": 1, ""rr_type"": 16}, ""property_name"": ""dns_record""}",763
1931,2025-12-04 17:57:00.497317,2025-12-04 17:57:00.497317,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1467
1932,2025-12-04 17:57:01.085827,2025-12-04 17:57:01.085827,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1558
1933,2025-12-04 17:57:01.106913,2025-12-04 17:57:01.106913,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1559
1934,2025-12-04 17:57:01.44567,2025-12-04 17:57:01.44567,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1557
1935,2025-12-04 17:57:01.675647,2025-12-04 17:57:01.675647,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1495
1936,2025-12-04 17:57:02.105681,2025-12-04 17:57:02.105681,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1498
1937,2025-12-04 17:57:02.262468,2025-12-04 17:57:02.262468,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1537
1938,2025-12-04 17:57:02.477621,2025-12-04 17:57:02.477621,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1471
1939,2025-12-04 17:57:02.51246,2025-12-04 17:57:02.51246,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1386
1940,2025-12-04 17:57:03.661555,2025-12-04 17:57:03.661555,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1521
1941,2025-12-04 17:57:03.7338,2025-12-04 17:57:03.7338,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1502
1942,2025-12-04 17:57:03.917831,2025-12-04 17:57:03.917831,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1519
1943,2025-12-04 17:57:04.508368,2025-12-04 17:57:04.508368,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1559
1944,2025-12-04 17:57:04.579356,2025-12-04 17:57:04.579356,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1581
1945,2025-12-04 17:57:05.447939,2025-12-04 17:57:05.447939,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1582
1946,2025-12-04 17:57:05.451651,2025-12-04 17:57:05.451651,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1578
1947,2025-12-04 17:57:05.805979,2025-12-04 17:57:05.805979,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1545
1948,2025-12-04 17:57:05.866128,2025-12-04 17:57:05.866129,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1536
1910,2025-12-04 17:56:55.348659,2025-12-04 18:14:29.323071,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1471
1904,2025-12-04 17:56:55.18313,2025-12-04 18:14:39.311104,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1463
1909,2025-12-04 17:56:55.330928,2025-12-04 18:30:17.341958,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1469
4704,2025-12-04 19:41:10.216424,2025-12-04 19:41:10.216424,SourceProperty,"{""name"": ""Horizontals"", ""confidence"": 50}",2363
4705,2025-12-04 19:41:10.945378,2025-12-04 19:41:10.945378,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",4010
4706,2025-12-04 19:41:10.976348,2025-12-04 19:41:10.976348,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4011
1953,2025-12-04 17:57:06.864176,2025-12-04 17:57:06.864176,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1595
1954,2025-12-04 17:57:06.884629,2025-12-04 17:57:06.884629,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1596
2936,2025-12-04 18:37:05.478286,2025-12-04 18:37:31.943473,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2496
1956,2025-12-04 17:57:07.14307,2025-12-04 17:57:07.143071,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1563
1957,2025-12-04 17:57:07.148602,2025-12-04 17:57:07.148602,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1558
1958,2025-12-04 17:57:07.240305,2025-12-04 17:57:07.240305,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1598
1959,2025-12-04 17:57:07.273579,2025-12-04 17:57:07.273579,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1562
1960,2025-12-04 17:57:07.66133,2025-12-04 17:57:07.66133,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",1559
1961,2025-12-04 17:57:07.789498,2025-12-04 17:57:07.789498,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1487
1962,2025-12-04 17:57:07.950187,2025-12-04 17:57:07.950188,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1584
1963,2025-12-04 17:57:08.02148,2025-12-04 17:57:08.02148,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1594
1964,2025-12-04 17:57:08.029741,2025-12-04 17:57:08.029741,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1591
1965,2025-12-04 17:57:08.036819,2025-12-04 17:57:08.036819,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1588
1966,2025-12-04 17:57:08.337741,2025-12-04 17:57:08.337741,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",1582
1967,2025-12-04 17:57:08.433147,2025-12-04 17:57:08.433148,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1627
1968,2025-12-04 17:57:08.446501,2025-12-04 17:57:08.446501,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1462
1969,2025-12-04 17:57:08.649726,2025-12-04 17:57:08.649727,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1620
1970,2025-12-04 17:57:08.682831,2025-12-04 17:57:08.682831,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1539
1971,2025-12-04 17:57:08.721019,2025-12-04 17:57:08.721019,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1628
1972,2025-12-04 17:57:09.17543,2025-12-04 17:57:09.17543,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1530
1973,2025-12-04 17:57:09.637545,2025-12-04 17:57:09.637545,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1488
1974,2025-12-04 17:57:09.658406,2025-12-04 17:57:09.658406,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1622
1975,2025-12-04 17:57:10.153653,2025-12-04 17:57:10.153653,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1574
1976,2025-12-04 17:57:10.171971,2025-12-04 17:57:10.171971,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1516
1977,2025-12-04 17:57:10.413491,2025-12-04 17:57:10.413491,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1596
1978,2025-12-04 17:57:10.530667,2025-12-04 17:57:10.530667,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1561
1979,2025-12-04 17:57:10.564987,2025-12-04 17:57:10.564987,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1646
1980,2025-12-04 17:57:10.713322,2025-12-04 17:57:10.713323,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-CNAME""}",561
1981,2025-12-04 17:57:10.733082,2025-12-04 17:57:10.733082,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1637
1982,2025-12-04 17:57:11.500368,2025-12-04 17:57:11.500368,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1544
1983,2025-12-04 17:57:11.643129,2025-12-04 17:57:11.643129,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1535
1984,2025-12-04 17:57:11.643333,2025-12-04 17:57:11.643333,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1522
1985,2025-12-04 17:57:11.649795,2025-12-04 17:57:11.649795,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1510
1986,2025-12-04 17:57:11.722339,2025-12-04 17:57:11.722339,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1652
1987,2025-12-04 17:57:11.746434,2025-12-04 17:57:11.746434,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1639
1988,2025-12-04 17:57:11.7529,2025-12-04 17:57:11.7529,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1642
1989,2025-12-04 17:57:11.792792,2025-12-04 17:57:11.792792,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1650
1990,2025-12-04 17:57:11.903871,2025-12-04 17:57:11.903871,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1518
1991,2025-12-04 17:57:11.907678,2025-12-04 17:57:11.907678,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1506
1992,2025-12-04 17:57:12.124778,2025-12-04 17:57:12.124778,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1608
1993,2025-12-04 17:57:12.457466,2025-12-04 17:57:12.457467,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1463
1994,2025-12-04 17:57:13.18445,2025-12-04 17:57:13.18445,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1665
1995,2025-12-04 17:57:13.201588,2025-12-04 17:57:13.201588,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1666
1996,2025-12-04 17:57:13.652476,2025-12-04 17:57:13.652476,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1514
1997,2025-12-04 17:57:13.788646,2025-12-04 17:57:13.788646,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1656
1998,2025-12-04 17:57:13.854594,2025-12-04 17:57:13.854594,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1533
1999,2025-12-04 17:57:13.893343,2025-12-04 17:57:13.893343,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1570
2000,2025-12-04 17:57:14.224893,2025-12-04 17:57:14.224893,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1565
4713,2025-12-04 19:41:12.351669,2025-12-04 19:41:12.424417,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",3750
4714,2025-12-04 19:41:12.359153,2025-12-04 19:41:15.191902,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",3748
4963,2025-12-04 19:42:43.146563,2025-12-04 19:42:43.146563,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4310
2005,2025-12-04 17:57:15.834897,2025-12-04 17:57:15.834897,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1663
2006,2025-12-04 17:57:15.953043,2025-12-04 17:57:15.953043,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1617
4965,2025-12-04 19:42:43.153566,2025-12-04 19:42:43.153566,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4311
4966,2025-12-04 19:42:43.168566,2025-12-04 19:42:43.168566,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4313
2007,2025-12-04 17:57:16.476571,2025-12-04 17:57:16.476571,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1666
2008,2025-12-04 17:57:16.532865,2025-12-04 17:57:16.532865,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1679
2009,2025-12-04 17:57:16.578404,2025-12-04 17:57:16.578404,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1606
2010,2025-12-04 17:57:16.642695,2025-12-04 17:57:16.642695,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1564
2011,2025-12-04 17:57:16.801311,2025-12-04 17:57:16.801311,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1676
2012,2025-12-04 17:57:17.613586,2025-12-04 17:57:17.613586,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1682
2013,2025-12-04 17:57:17.646789,2025-12-04 17:57:17.646789,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1569
2015,2025-12-04 17:57:17.816447,2025-12-04 17:57:17.816447,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1678
2016,2025-12-04 17:57:17.896504,2025-12-04 17:57:17.896504,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1486
2962,2025-12-04 18:37:34.686261,2025-12-04 18:37:34.686261,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2521
2963,2025-12-04 18:37:34.700011,2025-12-04 18:37:34.700011,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2522
2964,2025-12-04 18:37:35.930102,2025-12-04 18:37:35.930102,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2524
2965,2025-12-04 18:37:35.942803,2025-12-04 18:37:35.942803,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2521
2967,2025-12-04 18:37:37.121656,2025-12-04 18:37:37.121656,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",2527
2968,2025-12-04 18:37:37.383122,2025-12-04 18:37:37.383123,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2528
4707,2025-12-04 19:41:11.137342,2025-12-04 19:41:11.137342,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",3810
2970,2025-12-04 18:37:44.414422,2025-12-04 18:37:44.414422,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",498
2971,2025-12-04 18:37:46.98229,2025-12-04 18:37:46.98229,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2530
2973,2025-12-04 18:37:47.036454,2025-12-04 18:37:47.036454,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2532
2974,2025-12-04 18:37:47.038717,2025-12-04 18:37:47.038717,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2533
2975,2025-12-04 18:37:47.053915,2025-12-04 18:37:47.053915,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2534
4708,2025-12-04 19:41:11.346717,2025-12-04 19:41:11.346717,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",3696
2977,2025-12-04 18:37:48.979798,2025-12-04 18:37:48.979798,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2523
2960,2025-12-04 18:37:26.356914,2025-12-04 18:37:50.036814,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2516
2978,2025-12-04 18:37:52.549717,2025-12-04 18:37:52.549717,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-CNAME""}",711
2979,2025-12-04 18:37:52.874389,2025-12-04 18:37:52.874389,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",2535
2980,2025-12-04 18:37:53.191041,2025-12-04 18:37:53.191041,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2536
2981,2025-12-04 18:37:55.842946,2025-12-04 18:37:55.842946,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2535
2982,2025-12-04 18:38:00.518937,2025-12-04 18:38:00.518937,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",567
2983,2025-12-04 18:38:02.031221,2025-12-04 18:38:02.031221,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2540
2984,2025-12-04 18:38:02.061222,2025-12-04 18:38:02.061222,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2541
2985,2025-12-04 18:38:02.076946,2025-12-04 18:38:02.076947,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2542
2986,2025-12-04 18:38:02.093104,2025-12-04 18:38:02.093104,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2543
4709,2025-12-04 19:41:11.395813,2025-12-04 19:41:11.395813,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",2803
4710,2025-12-04 19:41:12.296813,2025-12-04 19:41:12.296813,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",4019
2989,2025-12-04 18:38:02.137066,2025-12-04 18:38:02.137066,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2353
2976,2025-12-04 18:37:47.072789,2025-12-04 18:38:08.20102,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2530
2990,2025-12-04 18:38:08.683162,2025-12-04 18:38:08.683162,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2539
2991,2025-12-04 18:38:09.238088,2025-12-04 18:38:09.238088,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-CNAME""}",714
2992,2025-12-04 18:38:13.694221,2025-12-04 18:38:13.694221,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2545
2988,2025-12-04 18:38:02.130108,2025-12-04 18:38:14.072375,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2540
3010,2025-12-04 18:38:30.232154,2025-12-04 18:38:30.232154,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",489
3011,2025-12-04 18:38:32.286885,2025-12-04 18:38:32.286885,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-CNAME""}",716
3012,2025-12-04 18:38:32.465968,2025-12-04 18:38:32.465968,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",423
3013,2025-12-04 18:38:35.065696,2025-12-04 18:38:35.065696,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2563
4711,2025-12-04 19:41:12.308445,2025-12-04 19:41:12.308445,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",4010
4964,2025-12-04 19:42:43.151592,2025-12-04 19:42:43.151592,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",4309
3019,2025-12-04 18:38:37.036675,2025-12-04 18:38:37.036675,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2553
3015,2025-12-04 18:38:35.1129,2025-12-04 18:39:35.21819,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2565
3016,2025-12-04 18:38:35.125886,2025-12-04 18:39:35.232758,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2566
3017,2025-12-04 18:38:35.14409,2025-12-04 18:39:35.244387,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2567
3018,2025-12-04 18:38:35.160448,2025-12-04 18:39:35.271709,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2563
3053,2025-12-04 18:39:35.296479,2025-12-04 18:39:35.296479,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-IP""}",696
3054,2025-12-04 18:39:36.690331,2025-12-04 18:39:36.690332,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2591
3055,2025-12-04 18:39:42.458757,2025-12-04 18:39:42.458757,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",2592
3056,2025-12-04 18:39:44.265205,2025-12-04 18:39:44.265206,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""GLEIF""}",2425
3057,2025-12-04 18:39:46.849976,2025-12-04 18:39:46.849976,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS-CNAME""}",726
3058,2025-12-04 18:39:49.933433,2025-12-04 18:39:49.933433,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2594
3060,2025-12-04 18:39:51.833387,2025-12-04 18:39:51.833387,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",2594
3397,2025-12-04 19:09:14.084893,2025-12-04 19:09:14.084893,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2773
2014,2025-12-04 17:57:17.659806,2025-12-04 17:57:17.659806,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1543
2017,2025-12-04 17:57:17.906719,2025-12-04 17:57:17.906719,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1664
2018,2025-12-04 17:57:17.912854,2025-12-04 17:57:17.912854,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1568
2019,2025-12-04 17:57:18.437376,2025-12-04 17:57:18.437376,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1701
2020,2025-12-04 17:57:18.452597,2025-12-04 17:57:18.452597,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""RDAP""}",1558
2021,2025-12-04 17:57:18.537488,2025-12-04 17:57:18.537489,SourceProperty,"{""name"": ""RDAP"", ""confidence"": 100}",1705
2022,2025-12-04 17:57:18.621669,2025-12-04 17:57:18.621669,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1613
2023,2025-12-04 17:57:18.8278,2025-12-04 17:57:18.8278,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1684
2024,2025-12-04 17:57:18.8383,2025-12-04 17:57:18.8383,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1690
2025,2025-12-04 17:57:18.846912,2025-12-04 17:57:18.846912,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1693
2026,2025-12-04 17:57:18.862818,2025-12-04 17:57:18.862818,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""URL-Expansion""}",1702
2027,2025-12-04 17:57:18.912333,2025-12-04 17:57:18.912333,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",1711
2028,2025-12-04 17:57:19.643047,2025-12-04 17:57:19.643047,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1615
2029,2025-12-04 17:57:19.722809,2025-12-04 17:57:19.722809,SimpleProperty,"{""property_name"": ""last_monitored"", ""property_value"": ""DNS""}",1604
