tag_id,created_at,updated_at,ttype,content,edge_id
2420,2025-12-04 18:32:44.815828,2025-12-04 18:32:44.815828,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2439
2297,2025-12-04 18:30:45.458006,2025-12-04 18:32:45.429732,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2314
2421,2025-12-04 18:32:48.452676,2025-12-04 18:32:48.452676,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2440
2367,2025-12-04 18:31:39.398283,2025-12-04 18:33:39.408342,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2385
2368,2025-12-04 18:31:39.421938,2025-12-04 18:33:39.419649,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2386
2366,2025-12-04 18:31:39.381213,2025-12-04 18:33:39.434929,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2384
2320,2025-12-04 18:31:03.441609,2025-12-04 18:34:25.43091,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2338
2330,2025-12-04 18:31:09.432798,2025-12-04 18:34:40.932451,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2348
2338,2025-12-04 18:31:15.391522,2025-12-04 18:35:14.707953,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2356
2343,2025-12-04 18:31:22.391648,2025-12-04 18:35:38.181878,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2361
2353,2025-12-04 18:31:27.701571,2025-12-04 18:35:59.564081,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2371
2359,2025-12-04 18:31:33.475587,2025-12-04 18:36:23.556626,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2377
2365,2025-12-04 18:31:39.344913,2025-12-04 18:36:50.31889,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2383
2370,2025-12-04 18:31:45.313065,2025-12-04 18:36:59.15861,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2388
2321,2025-12-04 18:31:03.46384,2025-12-04 18:39:32.191474,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2339
2322,2025-12-04 18:31:03.478397,2025-12-04 18:39:32.201482,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2340
2323,2025-12-04 18:31:03.492245,2025-12-04 18:39:32.211451,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2341
2324,2025-12-04 18:31:03.510296,2025-12-04 18:39:32.224849,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2342
2331,2025-12-04 18:31:09.455031,2025-12-04 18:40:05.197518,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2349
2332,2025-12-04 18:31:09.46921,2025-12-04 18:40:05.208269,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2350
2333,2025-12-04 18:31:09.48214,2025-12-04 18:40:05.21958,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2351
2339,2025-12-04 18:31:15.414205,2025-12-04 18:40:11.215755,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2357
2340,2025-12-04 18:31:15.435753,2025-12-04 18:40:11.226833,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2358
2341,2025-12-04 18:31:15.449889,2025-12-04 18:40:11.238861,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2359
2344,2025-12-04 18:31:22.412921,2025-12-04 18:40:23.140486,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2362
2345,2025-12-04 18:31:22.428196,2025-12-04 18:40:23.15177,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2363
2346,2025-12-04 18:31:22.443892,2025-12-04 18:40:23.160819,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2364
2347,2025-12-04 18:31:22.459689,2025-12-04 18:40:23.169416,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2365
2354,2025-12-04 18:31:27.72604,2025-12-04 18:40:35.201783,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2372
2355,2025-12-04 18:31:27.745491,2025-12-04 18:40:35.212037,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2373
2356,2025-12-04 18:31:27.763469,2025-12-04 18:40:35.224211,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2374
2357,2025-12-04 18:31:27.783975,2025-12-04 18:40:35.233853,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2375
2361,2025-12-04 18:31:33.515932,2025-12-04 18:40:50.102868,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2379
2362,2025-12-04 18:31:33.532802,2025-12-04 18:40:50.112298,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2380
2371,2025-12-04 18:31:45.333891,2025-12-04 18:41:13.964948,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2389
2372,2025-12-04 18:31:45.352386,2025-12-04 18:41:13.976857,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2390
2373,2025-12-04 18:31:45.366602,2025-12-04 18:41:13.985739,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2391
2350,2025-12-04 18:31:25.480383,2025-12-04 18:31:25.480383,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2368
2375,2025-12-04 18:31:50.565407,2025-12-04 18:31:50.565407,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2394
2376,2025-12-04 18:31:51.4217,2025-12-04 18:31:51.4217,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2395
2853,2025-12-04 18:50:50.052784,2025-12-04 18:50:50.052784,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2947
2854,2025-12-04 18:50:53.890933,2025-12-04 18:50:53.890933,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2948
2855,2025-12-04 18:51:01.987801,2025-12-04 18:51:01.987801,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2950
2856,2025-12-04 18:51:01.998629,2025-12-04 18:51:01.998629,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2951
2857,2025-12-04 18:51:02.176115,2025-12-04 18:51:02.176115,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2952
2858,2025-12-04 18:51:02.200548,2025-12-04 18:51:02.200548,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2953
2382,2025-12-04 18:31:57.3607,2025-12-04 18:31:57.3607,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2401
2860,2025-12-04 18:51:02.277159,2025-12-04 18:51:02.277159,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2955
2392,2025-12-04 18:32:00.916732,2025-12-04 18:32:00.916732,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2408
2393,2025-12-04 18:32:01.113249,2025-12-04 18:32:01.113249,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2409
2394,2025-12-04 18:32:05.487142,2025-12-04 18:32:05.487142,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2410
2395,2025-12-04 18:32:05.507799,2025-12-04 18:32:05.507799,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",957
2396,2025-12-04 18:32:05.523893,2025-12-04 18:32:05.523893,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2411
2401,2025-12-04 18:32:16.861224,2025-12-04 18:32:16.861224,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2417
2402,2025-12-04 18:32:17.033704,2025-12-04 18:32:17.033704,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2418
2403,2025-12-04 18:32:17.353135,2025-12-04 18:32:17.353135,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2419
2404,2025-12-04 18:32:17.364233,2025-12-04 18:32:17.364233,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2420
2388,2025-12-04 18:31:58.48141,2025-12-04 18:32:18.551707,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2216
2389,2025-12-04 18:31:58.493469,2025-12-04 18:32:18.560043,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2217
2390,2025-12-04 18:31:58.506972,2025-12-04 18:32:18.570022,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2218
2391,2025-12-04 18:31:58.518736,2025-12-04 18:32:18.579623,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2219
2405,2025-12-04 18:32:20.561503,2025-12-04 18:32:20.561503,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2421
2406,2025-12-04 18:32:20.762232,2025-12-04 18:32:20.762232,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2422
2407,2025-12-04 18:32:23.972743,2025-12-04 18:32:23.972743,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2424
2408,2025-12-04 18:32:26.505644,2025-12-04 18:32:26.505644,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2425
2409,2025-12-04 18:32:29.548587,2025-12-04 18:32:29.548587,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2426
2410,2025-12-04 18:32:29.55032,2025-12-04 18:32:29.55032,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2427
2413,2025-12-04 18:32:29.597884,2025-12-04 18:32:29.597884,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2429
2414,2025-12-04 18:32:29.617251,2025-12-04 18:32:29.617251,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2431
2415,2025-12-04 18:32:32.477233,2025-12-04 18:32:32.477233,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2433
2416,2025-12-04 18:32:36.511009,2025-12-04 18:32:36.511009,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2434
2417,2025-12-04 18:32:36.531104,2025-12-04 18:32:36.531105,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2435
2418,2025-12-04 18:32:40.69875,2025-12-04 18:32:40.69875,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2436
2422,2025-12-04 18:32:49.62839,2025-12-04 18:32:49.62839,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2442
2423,2025-12-04 18:32:49.903197,2025-12-04 18:32:49.903197,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2443
2424,2025-12-04 18:32:49.915455,2025-12-04 18:32:49.915455,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2444
2425,2025-12-04 18:32:50.142051,2025-12-04 18:32:50.142051,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2445
2426,2025-12-04 18:32:52.591521,2025-12-04 18:32:52.591521,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2446
2429,2025-12-04 18:33:04.545486,2025-12-04 18:33:04.545487,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2449
2434,2025-12-04 18:33:07.553413,2025-12-04 18:33:07.553413,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2455
2436,2025-12-04 18:33:07.581926,2025-12-04 18:33:07.581926,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2457
2437,2025-12-04 18:33:07.584211,2025-12-04 18:33:07.584211,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2458
2438,2025-12-04 18:33:08.517507,2025-12-04 18:33:08.517508,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2459
2439,2025-12-04 18:33:08.561277,2025-12-04 18:33:08.561277,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2460
2440,2025-12-04 18:33:08.585614,2025-12-04 18:33:08.585614,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2461
2441,2025-12-04 18:33:09.675905,2025-12-04 18:33:09.675906,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2462
2442,2025-12-04 18:33:12.461638,2025-12-04 18:33:12.461638,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2464
2443,2025-12-04 18:33:12.576,2025-12-04 18:33:12.576,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2465
2444,2025-12-04 18:33:12.613815,2025-12-04 18:33:12.613815,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2466
2445,2025-12-04 18:33:20.776856,2025-12-04 18:33:20.776856,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2467
2288,2025-12-04 18:30:39.463173,2025-12-04 18:33:42.892613,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2304
2377,2025-12-04 18:31:51.42944,2025-12-04 18:37:35.325933,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2396
2383,2025-12-04 18:31:57.368557,2025-12-04 18:38:11.635391,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2402
2378,2025-12-04 18:31:51.453546,2025-12-04 18:41:31.128188,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2397
2379,2025-12-04 18:31:51.470105,2025-12-04 18:41:31.137977,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2398
2380,2025-12-04 18:31:51.488395,2025-12-04 18:41:31.152762,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2399
2381,2025-12-04 18:31:51.502147,2025-12-04 18:41:31.161961,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2400
2384,2025-12-04 18:31:57.394181,2025-12-04 18:42:23.220193,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2403
2385,2025-12-04 18:31:57.411266,2025-12-04 18:42:23.22951,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2404
2386,2025-12-04 18:31:57.428006,2025-12-04 18:42:23.238098,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2405
2387,2025-12-04 18:31:57.442535,2025-12-04 18:42:23.246921,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2406
2427,2025-12-04 18:33:03.574416,2025-12-04 18:33:03.574416,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2447
2428,2025-12-04 18:33:03.592914,2025-12-04 18:33:03.592914,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2448
2430,2025-12-04 18:33:04.546061,2025-12-04 18:33:04.546061,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2450
2431,2025-12-04 18:33:04.56924,2025-12-04 18:33:04.56924,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2451
2432,2025-12-04 18:33:04.5713,2025-12-04 18:33:04.5713,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2452
2433,2025-12-04 18:33:06.692679,2025-12-04 18:33:06.692679,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2454
2435,2025-12-04 18:33:07.554457,2025-12-04 18:33:07.554457,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2456
2453,2025-12-04 18:33:37.570545,2025-12-04 18:33:37.570545,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2477
2455,2025-12-04 18:33:39.632074,2025-12-04 18:33:39.632074,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2479
2863,2025-12-04 18:51:17.216882,2025-12-04 18:51:17.216882,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2960
2867,2025-12-04 18:51:44.190487,2025-12-04 18:51:44.190487,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2967
2868,2025-12-04 18:51:46.208571,2025-12-04 18:51:46.208572,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2968
2869,2025-12-04 18:51:46.231678,2025-12-04 18:51:46.231678,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2969
2870,2025-12-04 18:51:47.898184,2025-12-04 18:51:47.898184,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2970
2871,2025-12-04 18:51:55.704676,2025-12-04 18:51:55.704676,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2973
2872,2025-12-04 18:51:55.810365,2025-12-04 18:51:55.810365,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2974
2873,2025-12-04 18:52:05.206785,2025-12-04 18:52:05.206786,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2975
2874,2025-12-04 18:52:05.263274,2025-12-04 18:52:05.263274,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2976
2875,2025-12-04 18:52:11.66647,2025-12-04 18:52:11.66647,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2979
2877,2025-12-04 18:52:23.920983,2025-12-04 18:52:23.920983,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2983
2878,2025-12-04 18:52:24.109462,2025-12-04 18:52:24.109462,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2984
2879,2025-12-04 18:52:24.374465,2025-12-04 18:52:24.374465,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2985
2880,2025-12-04 18:52:24.386386,2025-12-04 18:52:24.386386,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2986
2882,2025-12-04 18:52:28.261922,2025-12-04 18:52:28.261922,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2988
2884,2025-12-04 18:52:28.294466,2025-12-04 18:52:28.294466,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2990
2885,2025-12-04 18:52:35.89605,2025-12-04 18:52:35.89605,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2992
2886,2025-12-04 18:52:52.239806,2025-12-04 18:52:52.239806,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2994
2887,2025-12-04 18:52:52.692096,2025-12-04 18:52:52.692096,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2995
2888,2025-12-04 18:52:56.281618,2025-12-04 18:52:56.281618,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2997
2889,2025-12-04 18:52:56.309029,2025-12-04 18:52:56.309029,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2998
2890,2025-12-04 18:53:02.521878,2025-12-04 18:53:02.521878,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2999
2891,2025-12-04 18:53:14.907322,2025-12-04 18:53:14.907322,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3001
2892,2025-12-04 18:53:53.773767,2025-12-04 18:53:53.773767,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3004
2903,2025-12-04 18:54:46.386485,2025-12-04 18:54:46.386485,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3022
2904,2025-12-04 18:55:01.780461,2025-12-04 18:55:01.780462,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3024
2905,2025-12-04 18:55:06.989366,2025-12-04 18:55:06.989366,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3025
2913,2025-12-04 18:56:16.757516,2025-12-04 18:56:16.757516,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3040
2914,2025-12-04 18:56:21.517678,2025-12-04 18:56:21.517678,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3041
2915,2025-12-04 18:56:35.691253,2025-12-04 18:56:35.691253,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3044
2916,2025-12-04 18:56:35.706795,2025-12-04 18:56:35.706795,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3045
2917,2025-12-04 18:56:35.766906,2025-12-04 18:56:35.766906,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3046
2918,2025-12-04 18:56:39.495771,2025-12-04 18:56:39.495771,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3047
2919,2025-12-04 18:56:43.507952,2025-12-04 18:56:43.507952,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3048
2920,2025-12-04 18:56:43.510939,2025-12-04 18:56:43.510939,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3049
2921,2025-12-04 18:56:51.154227,2025-12-04 18:56:51.154227,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3053
2922,2025-12-04 18:56:51.239967,2025-12-04 18:56:51.239967,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3054
2923,2025-12-04 18:56:51.448691,2025-12-04 18:56:51.448691,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3055
2924,2025-12-04 18:56:51.465269,2025-12-04 18:56:51.465269,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3056
2926,2025-12-04 18:57:01.559147,2025-12-04 18:57:01.559147,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3058
2980,2025-12-04 19:04:48.039648,2025-12-04 19:04:48.039648,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",3152
2981,2025-12-04 19:04:48.075257,2025-12-04 19:04:48.075257,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3153
2982,2025-12-04 19:04:57.247644,2025-12-04 19:04:57.247644,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3155
2983,2025-12-04 19:05:11.675517,2025-12-04 19:05:11.675517,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3157
2984,2025-12-04 19:05:22.983925,2025-12-04 19:05:22.983925,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3159
2985,2025-12-04 19:05:39.439477,2025-12-04 19:05:39.439477,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3161
2986,2025-12-04 19:05:44.679704,2025-12-04 19:05:44.679704,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3163
2987,2025-12-04 19:06:05.033267,2025-12-04 19:06:05.033268,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3165
2988,2025-12-04 19:06:19.146925,2025-12-04 19:06:19.146925,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3167
2989,2025-12-04 19:06:30.970289,2025-12-04 19:06:30.970289,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3169
2990,2025-12-04 19:07:02.975201,2025-12-04 19:07:02.975201,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3171
2991,2025-12-04 19:07:17.000073,2025-12-04 19:07:17.000074,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",3173
2992,2025-12-04 19:07:21.179192,2025-12-04 19:07:21.179193,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3174
2993,2025-12-04 19:07:25.387051,2025-12-04 19:07:25.387051,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",3176
2994,2025-12-04 19:07:27.049682,2025-12-04 19:07:27.049682,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",3177
2995,2025-12-04 19:07:27.086815,2025-12-04 19:07:27.086815,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",3178
2446,2025-12-04 18:33:22.448385,2025-12-04 18:33:22.448385,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2468
2447,2025-12-04 18:33:24.881107,2025-12-04 18:33:24.881107,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2470
2448,2025-12-04 18:33:24.893083,2025-12-04 18:33:24.893083,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2471
2449,2025-12-04 18:33:26.6213,2025-12-04 18:33:26.6213,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2472
2450,2025-12-04 18:33:26.646227,2025-12-04 18:33:26.646227,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2473
2451,2025-12-04 18:33:30.521706,2025-12-04 18:33:30.521706,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2474
2866,2025-12-04 18:51:36.012484,2025-12-04 18:51:36.012484,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2964
2876,2025-12-04 18:52:11.667247,2025-12-04 18:52:11.667247,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2980
2452,2025-12-04 18:33:37.569828,2025-12-04 18:33:37.569828,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2476
2454,2025-12-04 18:33:39.631357,2025-12-04 18:33:39.631357,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2478
2456,2025-12-04 18:33:39.660469,2025-12-04 18:33:39.660469,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2480
2457,2025-12-04 18:33:39.662063,2025-12-04 18:33:39.662063,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2481
2458,2025-12-04 18:33:40.406361,2025-12-04 18:33:40.406361,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2482
2459,2025-12-04 18:33:40.607857,2025-12-04 18:33:40.607857,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2483
2460,2025-12-04 18:33:40.61861,2025-12-04 18:33:40.61861,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2484
2461,2025-12-04 18:33:48.979338,2025-12-04 18:33:48.979338,SourceProperty,"{""name"": ""DNS-IP"", ""confidence"": 100}",2486
2462,2025-12-04 18:33:56.401948,2025-12-04 18:33:56.401948,SourceProperty,"{""name"": ""DNS-CNAME"", ""confidence"": 100}",2487
2463,2025-12-04 18:33:57.664058,2025-12-04 18:33:57.664058,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2488
2464,2025-12-04 18:33:57.665569,2025-12-04 18:33:57.665569,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2489
2465,2025-12-04 18:33:57.691229,2025-12-04 18:33:57.69123,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2490
2466,2025-12-04 18:33:57.69194,2025-12-04 18:33:57.69194,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2491
2467,2025-12-04 18:33:58.684474,2025-12-04 18:33:58.684474,SourceProperty,"{""name"": ""BGP.Tools"", ""confidence"": 100}",2492
2468,2025-12-04 18:33:58.717835,2025-12-04 18:33:58.717836,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2493
2469,2025-12-04 18:34:08.662458,2025-12-04 18:34:08.662458,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2495
2470,2025-12-04 18:34:08.68622,2025-12-04 18:34:08.68622,SourceProperty,"{""name"": ""DNS"", ""confidence"": 100}",2496
2471,2025-12-04 18:34:09.904499,2025-12-04 18:34:09.904499,SourceProperty,"{""name"": ""GLEIF"", ""confidence"": 100}",2497
2881,2025-12-04 18:52:28.26114,2025-12-04 18:52:28.26114,SourceProperty,"{""name"": ""GitHub-IPVerse"", ""confidence"": 90}",2987
